,0,1,2,3,4
0,0.0,0.0,0.05,0.6,0.06
1,0.006,0.025269990965298972,0.050075316711177126,0.5999969561159174,0.0602833277276754
2,0.012,0.05052090326229959,0.0501526086853656,0.5999932909116551,0.06056684105092434
3,0.018000000000000002,0.07575355929809678,0.05023182948969324,0.5999890046131157,0.06085053977937096
4,0.024,0.10096876896250644,0.050312934141402685,0.5999840974254145,0.061134423737481694
5,0.03,0.126167330160142,0.050395879063902374,0.5999785695331246,0.06141849276436666
6,0.036000000000000004,0.15135002932111719,0.05048062204425361,0.5999724211005092,0.06170274671359025
7,0.042,0.17651764189147148,0.050567122192044144,0.5999656522717436,0.06198718545299063
8,0.048,0.20167093280435444,0.0506553398996008,0.5999582631711246,0.06227180886450773
9,0.054,0.22681065693294633,0.050745236803495346,0.5999502539032705,0.06255661684401943
10,0.06,0.251937559526039,0.05083677574729957,0.5999416245533101,0.06284160930118574
11,0.066,0.27705237662715027,0.050929920745547,0.599932375187062,0.06312678615930045
12,0.07200000000000001,0.3021558354779968,0.051024636948860516,0.5999225058512037,0.0634121473551503
13,0.078,0.32724865490710675,0.0511208906102063,0.5999120165734323,0.06369769283888102
14,0.084,0.3523315457043097,0.051218649052236324,0.599900907362616,0.06398342257387041
15,0.09,0.3774052109818036,0.05131788063568272,0.5998891782089363,0.06426933653660784
16,0.096,0.40247034652246,0.05141855472876873,0.5998768290840223,0.06455543471658029
17,0.10200000000000001,0.42752764111599434,0.05152064167760244,0.5998638599410768,0.06484171711616442
18,0.108,0.45257777688359474,0.05162411277752034,0.599850270714995,0.06512818375052463
19,0.114,0.4776214295915727,0.05172894024534931,0.5998360613224741,0.065414834647517
20,0.12,0.5026592689545687,0.051835097192556516,0.5998212316621174,0.06570166984759863
21,0.126,0.5276919589288187,0.051942557599257824,0.5998057816145297,0.06598868940374257
22,0.132,0.5527201579959625,0.05205129628905657,0.5997897110424064,0.0662758933813579
23,0.138,0.5777445194378492,0.05216128890468519,0.5997730197906156,0.06656328185821497
24,0.14400000000000002,0.6027656916027725,0.05227251188442356,0.5997557076862737,0.06685085492437551
25,0.15,0.6277843181635478,0.05238494243926854,0.5997377745388145,0.06713861268212763
26,0.156,0.6528010383678216,0.05249855853083017,0.5997192201400519,0.06742655524592549
27,0.162,0.677816487280984,0.05261333884993104,0.5997000442642364,0.0677146827423334
28,0.168,0.7028312960220398,0.05272926279588581,0.5996802466681064,0.06800299530997454
29,0.17400000000000002,0.7278460919927723,0.052846310456439026,0.5996598270909324,0.0682914930994838
30,0.18,0.7528614991005212,0.05296446258833987,0.5996387852545564,0.06858017627346498
31,0.186,0.7778781379748797,0.053083700598533345,0.5996171208634257,0.06886904500645195
32,0.192,0.8028966261786006,0.0532040065259482,0.5995948336046206,0.06915809948487397
33,0.198,0.8279175784129889,0.053325363023862274,0.5995719231478777,0.06944733990702477
34,0.20400000000000001,0.8529416067180454,0.05344775334282701,0.5995483891456067,0.06973676648303553
35,0.21,0.8779693206676127,0.0535711613141332,0.5995242312329038,0.07002637943485161
36,0.216,0.9030013275597639,0.05369557133380075,0.5994994490275579,0.07031617899621288
37,0.222,0.9280382326026656,0.05382096834707593,0.5994740421300542,0.07060616541263767
38,0.228,0.9530806390961323,0.05394733783341997,0.5994480101235706,0.07089633894141026
39,0.234,0.9781291486090844,0.05407466579197359,0.5994213525739713,0.07118669985157171
40,0.24,1.003184361153109,0.05420293872748241,0.5993940690297944,0.07147724842391423
41,0.246,1.028246875352317,0.05433214363666881,0.5993661590222353,0.07176798495097873
42,0.252,1.0533172886096789,0.05446226799503636,0.5993376220651258,0.0720589097370557
43,0.258,1.0783961972700178,0.05459329974409318,0.5993084576549076,0.0723500230981893
44,0.264,1.1034841967798266,0.05472522727898129,0.5992786652706031,0.07264132536218462
45,0.27,1.128581881844073,0.054858039436499334,0.5992482443737803,0.072932816868618
46,0.276,1.1536898465801473,0.05499172548350654,0.5992171944085136,0.07322449796885046
47,0.28200000000000003,1.1788086846691028,0.055126275105696065,0.5991855148013409,0.0735163690260442
48,0.28800000000000003,1.2039389895043322,0.055261678396726514,0.5991532049612157,0.07380843041518201
49,0.294,1.2290813543378176,0.05539792584770051,0.5991202642794556,0.07410068252308966
50,0.3,1.2542363724240893,0.05553500833697978,0.5990866921296862,0.07439312574846121
51,0.306,1.2794046371620187,0.05567291712032654,0.5990524878677806,0.07468576050188729
52,0.312,1.3045867422345705,0.05581164382136117,0.5990176508317956,0.07497858720588606
53,0.318,1.329783281746632,0.0559511804223267,0.5989821803419026,0.07527160629493716
54,0.324,1.3549948503610356,0.0560915192551508,0.5989460757003158,0.07556481821551843
55,0.33,1.380222043432885,0.056232652992796395,0.5989093361912146,0.07585822342614534
56,0.336,1.4054654571422902,0.0563745746408921,0.598871961080664,0.0761518223974133
57,0.342,1.4307256886256199,0.05651727752963439,0.5988339496165289,0.07644561561204263
58,0.34800000000000003,1.4560033361053657,0.05666075530595314,0.598795301028386,0.07673960356492629
59,0.354,1.4812989990187202,0.05680500192593294,0.5987560145274304,0.07703378676318035
60,0.36,1.5066132781449606,0.05695001164748257,0.5987160893063793,0.07732816572619708
61,0.366,1.5319467757317304,0.05709577902324528,0.5986755245393708,0.07762274098570088
62,0.372,1.5573000956203085,0.05724229889374295,0.5986343193818588,0.0779175130858067
63,0.378,1.5826738433699499,0.057389566380747235,0.5985924729705048,0.07821248258308133
64,0.384,1.6080686263813861,0.057537576880871126,0.5985499844230642,0.07850765004660719
65,0.39,1.6334850540195638,0.057686326059374564,0.5985068528382698,0.07880301605804892
66,0.396,1.658923737735702,0.05783580984417799,0.5984630772957105,0.07909858121172254
67,0.402,1.6843852911887485,0.05798602442007786,0.5984186568557065,0.07939434611466736
68,0.40800000000000003,1.7098703303663085,0.0581369662231583,0.59837359055918,0.07969031138672043
69,0.41400000000000003,1.7353794737051218,0.058288631935393576,0.598327877427522,0.07998647766059379
70,0.42,1.760913342211161,0.05844101847943572,0.5982815164624549,0.0802828455819543
71,0.426,1.786472559579422,0.05859412301358236,0.5982345066458908,0.08057941580950619
72,0.432,1.812057752313478,0.05874794292691967,0.5981868469397869,0.08087618901507626
73,0.438,1.8376695498448636,0.058902475834635516,0.5981385362859944,0.08117316588370181
74,0.444,1.8633085846523596,0.05905771957349826,0.5980895736061056,0.08147034711372121
75,0.45,1.8889754923812425,0.059213672197496604,0.5980399578012949,0.08176773341686726
76,0.456,1.9146709119625656,0.059370331973636205,0.5979896877521571,0.0820653255183632
77,0.462,1.9403954857325365,0.05952769737788869,0.59793876231854,0.0823631241570215
78,0.468,1.9661498595520543,0.05968576709128919,0.5978871803393738,0.08266113008534541
79,0.47400000000000003,1.99193468292647,0.05984453999617833,0.5978349406324953,0.08295934406963323
80,0.48,2.0177506091256308,0.060004015172584906,0.5977820419944683,0.08325776689008545
81,0.486,2.0435982953042746,0.06016419189474565,0.5977284832003992,0.08355639934091459
82,0.492,2.06947840262283,0.06032506962775845,0.5976742630037484,0.083855242230458
83,0.498,2.0953915963686867,0.06048664802436567,0.5976193801361368,0.08415429638129339
84,0.504,2.121338546077996,0.06064892692186429,0.5975638333071478,0.08445356263035732
85,0.51,2.1473199256580595,0.06081190633913963,0.597507621204125,0.08475304182906655
86,0.516,2.1733364135103703,0.060975586473819655,0.5974507424919648,0.08505273484344236
87,0.522,2.199388692654359,0.061139967699546854,0.5973931958129045,0.08535264255423773
88,0.528,2.225477450851911,0.061305050563364896,0.5973349797863053,0.08565276585706763
89,0.534,2.251603380732711,0.061470835783217284,0.5972760930084311,0.08595310566254227
90,0.54,2.277767179920474,0.06163732424555536,0.5972165340522212,0.08625366289640336
91,0.546,2.3039695511601237,0.06180451700305313,0.5971563014670593,0.08655443849966354
92,0.552,2.330211202445974,0.061972415272426445,0.5970953937785368,0.08685543342874885
93,0.558,2.35649284715098,0.062141020432354185,0.5970338094882106,0.08715664865564439
94,0.5640000000000001,2.382815204157109,0.062310334021499166,0.5969715470733565,0.0874580851680432
95,0.5700000000000001,2.4091789979869005,0.062480357736626586,0.5969086049867169,0.0877597439694983
96,0.5760000000000001,2.435584958936269,0.06265109343081793,0.596844981656243,0.08806162607957813
97,0.582,2.4620338232086123,0.06282254311177825,0.5967806754848317,0.08836373253402513
98,0.588,2.4885263330502885,0.06299470894023501,0.5967156848500573,0.08866606438491788
99,0.594,2.515063236887518,0.0631675932284265,0.5966500081038971,0.08896862270083647
100,0.6,2.5416452894647787,0.06334119843867807,0.5965836435724515,0.08927140856703149
101,0.606,2.568273251984751,0.06351552718206457,0.5965165895556584,0.08957442308559638
102,0.612,2.59494789224988,0.06369058221715726,0.5964488443270016,0.08987766737564343
103,0.618,2.6216699848056173,0.0638663664488536,0.5963804061332132,0.09018114257348338
104,0.624,2.6484403110854036,0.06404288292728856,0.5963112731939701,0.09048484983280863
105,0.63,2.675259659557465,0.06422013484682587,0.5962414437015844,0.09078879032488026
106,0.636,2.702128825873481,0.06439812554512794,0.5961709158206867,0.0910929652387187
107,0.642,2.7290486130191938,0.0645768585023031,0.5960996876879044,0.0913973757812984
108,0.648,2.756019831467032,0.06475633734012896,0.5960277574115321,0.0917020231777463
109,0.654,2.7830432993308074,0.06493656582135071,0.5959551230711965,0.0920069086715442
110,0.66,2.810119842522565,0.06511754784905319,0.5958817827175135,0.09231203352473531
111,0.666,2.837250294911648,0.06529928746610576,0.5958077343717394,0.09261739901813484
112,0.672,2.864435498486059,0.06548178885467892,0.5957329760254148,0.09292300645154469
113,0.678,2.891676303516181,0.06566505633583172,0.5956575056400006,0.09322885714397244
114,0.684,2.9189735687209426,0.06584909436916914,0.5955813211465085,0.09353495243385462
115,0.6900000000000001,2.9463281614364947,0.06603390755256852,0.595504420445122,0.09384129367928444
116,0.6960000000000001,2.973740957787481,0.06621950062197438,0.5954268014048114,0.09414788225824386
117,0.7020000000000001,3.0012128428609803,0.06640587845126077,0.5953484618629407,0.09445471956884031
118,0.708,3.0287447108831986,0.06659304605216058,0.5952693996248661,0.09476180702954798
119,0.714,3.0563374653989945,0.06678100857426121,0.595189612463528,0.09506914607945384
120,0.72,3.0839920194543216,0.06696977130506582,0.5951090981190326,0.09537673817850845
121,0.726,3.1117092957816714,0.06715933967011994,0.5950278542982274,0.09568458480778166
122,0.732,3.1394902269886056,0.06734971923320279,0.594945878674267,0.09599268746972332
123,0.738,3.167335755749463,0.06754091569658284,0.5948631688861706,0.09630104768842898
124,0.744,3.1952468350003356,0.06773293490133743,0.5947797225383709,0.09660966700991085
125,0.75,3.223224428137403,0.0679257828277359,0.594695537200253,0.09691854700237397
126,0.756,3.251269509218723,0.06811946559568614,0.5946106104056861,0.09722768925649783
127,0.762,3.2793830631695715,0.06831398946524421,0.5945249396525434,0.09753709538572333
128,0.768,3.307566085991433,0.06850936083718685,0.5944385224022144,0.0978467670265455
129,0.774,3.3358195849747414,0.06870558625364681,0.5943513560791066,0.09815670583881177
130,0.78,3.3641445789154765,0.06890267239881082,0.594263438070137,0.09846691350602611
131,0.786,3.39254209833572,0.06910062609968026,0.594174765724214,0.09877739173565915
132,0.792,3.421013185708281,0.0692994543268944,0.5940853363517083,0.09908814225946423
133,0.798,3.4495588956855014,0.06949916419561629,0.593995147223914,0.09939916683379976
134,0.804,3.4781802953323546,0.06969976296648149,0.5939041955724975,0.09971046723995779
135,0.81,3.506878464363956,0.06990125804660964,0.5938124785889368,0.100022045284499
136,0.8160000000000001,3.535654495387604,0.0701036569906791,0.5937199934239485,0.10033390279959437
137,0.8220000000000001,3.5645094941494704,0.07030696750206486,0.5936267371869034,0.1006460416433734
138,0.8280000000000001,3.5934445797860746,0.07051119743404011,0.5935327069452302,0.1009584637002793
139,0.834,3.6224608850806606,0.07071635479104153,0.5934378997238074,0.10127117088143114
140,0.84,3.6515595567246155,0.07092244772999896,0.5933423125043424,0.10158416512499306
141,0.846,3.6807417555840645,0.07112948456172964,0.593245942224738,0.1018974483965509
142,0.852,3.7100086569717785,0.07133747375239753,0.5931487857784462,0.10221102268949624
143,0.858,3.7393614509245405,0.07154642392503827,0.5930508400138085,0.10252489002541797
144,0.864,3.768801342486117,0.07175634386115023,0.5929521017333823,0.1028390524545018
145,0.87,3.798329551995984,0.07196724250235238,0.5928525676932546,0.10315351205593756
146,0.876,3.827947315383962,0.07217912895210941,0.5927522346023396,0.10346827093833479
147,0.882,3.8576558844709252,0.07239201247752501,0.5926510991216638,0.10378333124014648
148,0.888,3.8874565272757367,0.0726059025112039,0.5925491578636346,0.10409869513010145
149,0.894,3.9173505283285883,0.07282080865318351,0.5924464073912946,0.10441436480764532
150,0.9,3.947339188990915,0.07303674067293602,0.5923428442175599,0.10473034250339044
151,0.906,3.977423827782056,0.07325370851144174,0.5922384648044425,0.10504663047957483
152,0.912,4.007605780712855,0.07347172228333483,0.5921332655622566,0.10536323103053045
153,0.918,4.037886401626377,0.07369079227912216,0.5920272428488076,0.10568014648316106
154,0.924,4.06826706254594,0.07391092896747654,0.5919203929685645,0.1059973791974296
155,0.93,4.098749154030661,0.07413214299760536,0.5918127121718143,0.1063149315668558
156,0.936,4.129334085538722,0.07435444520169576,0.5917041966537989,0.10663280601902371
157,0.9420000000000001,4.160023285798556,0.07457784659743764,0.591594842553833,0.10695100501609986
158,0.9480000000000001,4.190818203188185,0.07480235839062566,0.5914846459544033,0.10726953105536195
159,0.9540000000000001,4.221720306122917,0.07502799197784163,0.5913736028802486,0.10758838666973855
160,0.96,4.252731083451646,0.07525475894921878,0.5912617092974196,0.10790757442835992
161,0.966,4.283852044861982,0.07548267109128906,0.5911489611123187,0.10822709693712035
162,0.972,4.315084721294451,0.07571174038991542,0.5910353541707187,0.10854695683925211
163,0.978,4.346430665366031,0.0759419790333102,0.5909208842567603,0.10886715681591155
164,0.984,4.3778914518032614,0.07617339941514162,0.5908055470919275,0.1091876995867774
165,0.99,4.409468677885208,0.07640601413772997,0.5906893383340005,0.10950858791066166
166,0.996,4.441163963896551,0.07663983601533518,0.5905722535759859,0.10982982458613344
167,1.002,4.472978953591079,0.07687487807753773,0.5904542883450226,0.11015141245215603
168,1.008,4.504915314665874,0.0771111535727149,0.5903354381012638,0.11047335438873743
169,1.014,4.536974739246502,0.07734867597161416,0.5902156982367341,0.1107956533175949
170,1.02,4.569158944383501,0.07758745897102592,0.5900950640741613,0.11111831220283358
171,1.026,4.601469672560499,0.07782751649755787,0.5899735308657809,0.11144133405163982
172,1.032,4.633908692214282,0.07806886271151285,0.5898510937921149,0.1117647219149894
173,1.038,4.6664777982671595,0.07831151201087297,0.5897277479607224,0.11208847888837108
174,1.044,4.699178812671961,0.07855547903539205,0.5896034884049219,0.11241260811252586
175,1.05,4.732013584970048,0.07880077867079907,0.5894783100824844,0.11273711277420241
176,1.056,4.764983992862694,0.07904742605311516,0.5893522078742967,0.11306199610692895
177,1.062,4.798091942796228,0.0792954365730868,0.5892251765829936,0.11338726139180212
178,1.068,4.831339370561329,0.07954482588073807,0.5890972109315592,0.11371291195829325
179,1.074,4.864728241906891,0.07979560989004468,0.5889683055618956,0.11403895118507244
180,1.08,4.898260553168876,0.080047804783733,0.5888384550333575,0.11436538250085097
181,1.086,4.931938331914586,0.08030142701820692,0.5887076538212537,0.11469220938524247
182,1.092,4.965763637602822,0.08055649332860593,0.5885758963153127,0.11501943536964336
183,1.098,4.99973856226037,0.08081302073399765,0.5884431768181126,0.11534706403813315
184,1.104,5.0338652311753185,0.08107102654270827,0.5883094895434735,0.11567509902839493
185,1.11,5.068145803607693,0.08133052835779433,0.5881748286148117,0.11600354403265678
186,1.116,5.102582473517918,0.08159154408265974,0.5880391880634552,0.1163324027986546
187,1.122,5.137177470313649,0.08185409192682165,0.587902561826918,0.11666167913061687
188,1.1280000000000001,5.1719330596155055,0.08211819041182916,0.5877649437471335,0.11699137689027202
189,1.1340000000000001,5.206851544042291,0.08238385837733898,0.587626327568645,0.11732149999787896
190,1.1400000000000001,5.241935264016268,0.08265111498735223,0.5874867069367522,0.11765205243328147
191,1.1460000000000001,5.277186598589111,0.08291997973661673,0.5873460753956127,0.11798303823698704
192,1.1520000000000001,5.3126079662891454,0.08319047245719936,0.5872044263862964,0.11831446151127079
193,1.158,5.348201825990538,0.08346261332523305,0.5870617532447934,0.11864632642130532
194,1.164,5.383970677805096,0.08373642286784334,0.5869180491999708,0.11897863719631704
195,1.17,5.41991706399738,0.08401192197025954,0.5867733073714804,0.11931139813076987
196,1.176,5.45604356992383,0.08428913188311557,0.5866275207676132,0.11964461358557682
197,1.182,5.492352824996676,0.08456807422994592,0.5864806822831008,0.11997828798934068
198,1.188,5.5288475036733695,0.08484877101488227,0.5863327846968613,0.1203124258396241
199,1.194,5.565530326472356,0.08513124463055656,0.5861838206696878,0.12064703170425028
200,1.2,5.6024040610159975,0.08541551786621639,0.5860337827418785,0.12098211022263511
201,1.206,5.639471523101512,0.08570161391605897,0.5858826633308067,0.12131766610715138
202,1.212,5.676735577800793,0.08598955638779007,0.585730454728428,0.12165370414452634
203,1.218,5.714199140590048,0.08627936931141439,0.585577149098723,0.1219902291972733
204,1.224,5.751865178510186,0.0865710771482644,0.5854227384750751,0.12232724620515846
205,1.23,5.789736711358941,0.08686470480027468,0.5852672147575783,0.12266476018670382
206,1.236,5.827816812915756,0.08716027761950906,0.5851105697102762,0.12300277624072734
207,1.242,5.866108612200474,0.08745782141794818,0.584952794958328,0.12334129954792142
208,1.248,5.904615294766928,0.08775736247754544,0.5847938819850991,0.12368033537247085
209,1.254,5.943340104032578,0.08805892756055939,0.5846338221291756,0.12401988906371132
210,1.26,5.982286342645354,0.08836254392017112,0.5844726065812987,0.12435996605782978
211,1.266,6.02145737388893,0.08866823931139542,0.5843102263812169,0.12470057187960792
